CASSETTE CELEBRATE READING TIPES 1-11 (1);SCOTTFORESMAN;0;0
CASSETTE CELEBRATE READING TIPES 11B-22 (1);SCOTTFORESMAN;0;0
TEACHER'S BOOK (1-32695-A);SCOTTFORESMAN;0;0
JOURNAL (1-32729-ABC);SCOTTFORESMAN;0;0
CELEBRATE 7D A BETTER TIME SLOT;SCOTTFOREMAN;0;0
CELEBRATE 7B A VOLCANO OF CHEERS;SCOTTFOREMAN;0;0
LENGUAGE: SKILLS AND USE WORKBOOK;SCOTTFOREMAN;0;0
LANGUAGE WORKBOOK 3;SCOTTFOREMAN;0;0
LANGUAGE WORKBOOK 4;SCOTTFOREMAN;0;0
DONT WADE THE PRINCES BK4;;0;76,56
INTEGRATED LANGUAGE A.B. (824578) -1;;0;94,3
INTEGRATED LANGUAGE A.B. (820130) -2;;0;94,3
INTEGRATED LANGUAGE A.B. (820149) -3;;0;114,7
INTEGRATED LANGUAGE A.B. (820157) -4;;0;114,7
INTEGRATED LANGUAGE A.B. (820165) -5;;0;114,7
INTEGRATED LANGUAGE A.B. (820173) -6;;0;114,7
LANGUAGE SKILLS (20491X);;0;110,2
LANGUAGE SKILLS (20492X) 8;;0;110,2
INT HUMANIDADES (29435X);;0;233,8
CROSS ROADS (294250);;0;146,9
DISCOVER THE WONDER;SCOTT, FORESMAN;0;0
DICTIONARY BEGINNING (ISBN 0-673-12387-1);BARNHART;0;276
DICTIONARY INTERMEDIATE (ISBN 0-673-12376-6);BARNHART;0;302
DICTIONARY ADVANCED (ISBN 0-673-12377-4);BARNHART;0;316
HISTORY AND LIFE;WALLBANK;0;593
CELEBRATE 1B HURRY FURRY FEET;SCOTT, FORESMAN;0;0
CELEBRATE 1B HURRY FURRY FEET;SCOTT, FORESMAN;0;0
CELEBRATE 4C WERE ALL IN THIS TOGETHER;SCOTT, FORESMAN;0;0
CELEBRATE 4C WERE ALL IN THIS TOGETHER;SCOTT, FORESMAN;0;0
ME MYSELF AND I TEACHER'S RESOURCE NOTEBOOK;HOUGHTON MIFFLIN;0;0
ME MYSELF AND I TEACHER'S RESOURCE NOTEBOOK;HOUGHTON MIFFLIN;0;0
DREAM A STORY (32662-B);HOUGHTON MIFFLIN;0;0
DREAM A STORY (32662-B);HOUGHTON MIFFLIN;0;0
LANGUAGE WORKBOOK 6;SCOTTFOREMAN;0;0
LANGUAGE WORKBOOK 7;SCOTTFOREMAN;0;0
LANGUAGE WORKBOOK 6 TECHER'S EDITION;SCOTTFOREMAN;0;0
CELEBRATE THE DECIDING FACTOR 7A;SCOTTFORESMAN;0;0
THE BREAD SISTER OF SINKING CREEK;MOORE ROBIN;0;45
THE GRIZZLY;JOHNSON EDGAR;0;45
THE MASTER PUPPETEER;PATERSON KATHERINE;0;45
WHERE THE LILIES BLOOM;CLEAVER BILL;0;45
WRITING IS CHILDS PLAY;REID CONNELL DONNA;0;121
COOPERATIVE LEARNING IN LANGUAGE ARTS;STAHL ROBERT;0;239
NURTURING INTELLIGENCES;HAGGERTY BRIAN;0;239
JOURNEY TO JO BURG;NAIDOO BEVERLEY;0;40
GOOD BYE CHICKEN LITTLE;BYARS BETSY;0;40
THE BROCADED SLIPPER;VUONG DYER;0;40
LET THE HURRICANE ROAR;WILDER LANE ROSE;0;40
THE GREAT GERBIL ROUNDUP;MANES STEPHEN;0;40
A LION TO GUARD US;BULLA CLYDE ROBERT;0;40
THE YEAR OF THE PANDA;SCHLEIN MIRIAM;0;40
A TASTE OF BLACKBERRIES;SMITH DORIS;0;40
THE WESTING GAME;RASKIN ELLEN;0;40
BASEBALL IN APRIL;SOTO GARY;0;45
DRAGON OF THE LOST SEA;YEP LAURENCE;0;45
THE HOUSE OF DIES DREAR;HAMILTON VIRGINIA;0;45
TAKING CARE OF YOKI;CAMPBELL BARBARA;0;45
JACKIE JOYNER KERSEE;COHEN NEIL;0;45
THE JEDERA ADVENTURE;LLOYD ALEXANDER;0;45
THE ENDLESS STEPPE;HAUTZING ESTHER;0;45
THE SECRET GARDEN;BURNETT;0;45
WAYSIDE SCHOOL IS FALLING DOWN;SACHAR LOUIS;0;45
THE PINBALLS;BYARS BETSY;0;40
OUR SIXTH GRADE SUGAR BABIES;BUNTING EVE;0;45
IT S LIKE THIS CAT;NEVILLE;0;45
MANIAC MAGEE;SPINELLI JERRY;0;45
SWEETWATER;YEP LAWRENCE;0;45
TOMS MIDNIGHT GARDEN;PEARCE PHILLIPPA;0;45
THE NOONDAY FRIENDS;STOLZ MARY;0;45
THE TRADING GAME;SLOTE ALFRED;0;45
SHILOH;REYNOLDS NAYLOR PHYLLIS;0;40
NUMBER THE STARS;LOWRY LOIS;0;40
JACOB HAVE I LOVEV;PATERSON;0;45
SHARK BENEATH THE REEF;GEORGE;0;45
THE MOUSE RAP;MYERS;0;45
MODERN CURRICULUM PRESS PHONICS LEVEL K;;0;0
MODERN CURRICULUM PRESS PHONICS LEVEL K TEACHERS;;0;0
PHONICS PICTURE CARDS;;0;427,9
SPELLING BOOK;SCOTTFORESMAN;0;0
SPELLING TEACHER;SCOTTFORESMAN;0;0
THE UPSTAIRS ROOM;REISS JOHANNA;0;30
CALCULADORA TRADUCTORA INGLES-ESPAÑOL Y V.V;LIBRERIA INTERMEDICA;0;60
ACTOS ILICITOS DE LOS BANCOS Y LOS JUECES LOS;FENTANES MENDEZ, CESAR;0;340
CHAKRAS LOS;LEADBEATER;0;65
LEY DEL KARMA LA;JOSE LUIS MARTIN;0;12
EN ARMONIA CON EL INFINITO;TRINE R.W.;0;30
LEY DE LA VIDA LA;TRINE RALPH WALDO;0;25
14 PELDAÑOS DE SABIDURIA;GUZMAN EMILIO;0;65
KYBALION EL;TRES INICIADOS;0;30
LLAVE DE LA VIDA Y DEL EXITO LA;TORRES ADOLFO;0;30
A LOS PIES DEL MAESTRO;ALCIONE KRISHNAMURTI;0;16
EDUCACION Y EL SIGNIFICADO DE LA VIDA LA;KRISHNAMURTI J.;0;30
CONOCIMIENTO DE UNO MISMO EL;KRISHNAMURTI J.;0;35
LIBERESE DEL PASADO;KRISHNAMURTI J.;0;30
TEMOR PLACER Y DOLOR;KRISHNAMURTI J.;0;30
MUTACION PSICOLOGICA LA;KRISHNAMURTI J.;0;55
EDUCANDO AL EDUCADOR;KRISHNAMURTI J.;0;10
URGENCIA DE UNA NUEVA EDUCACION LA;KRISHNAMURTI J.;0;6
UNA ENTREVISTA CON KRISHNAMURTI;EDITORIAL ORION;0;10
COMO ROMPER PARADIGMAS Y PROVOCAR EL CAMBIO;CRUZ JOSE;0;45
COMO GANARLE AL ESTRES;CRUZ JOSE;0;50
UN REGALO DE SABIDURIA;CRUZ JOSE;0;25
LAZARILLO DE TORMES EL;HURTADO DE MENDOZA, DIEGO;0;18
ENTREMESES;CERVANTES SAAVEDRA, MIGUEL;0;25
MANUAL DE COCINA VEGETARIANA;VAZQUEZ;0;28
OREMOS;EDITORIAL ORION;0;30
CIENCIA HINDU-YOGI DE LA RESPIRACION;RAMACHARAKA, YOGI;0;30
ETERNA SABIDURIA DE LA VIDA LA;CODD, CLARA;0;30
CUARTA DIMENSION;AHUERMA, SAIDI;0;25
LIMOSNERO O MILLONARIO UNA OPCION DE LA MENTE;GUZMAN, EMILIO;0;55
IMAGINACION EL OJO DE LA MENTE;GUZMAN, EMILIO;0;60
A LOS QUE LLORAN LA MUERTE DE UN SER QUERIDO;LEADBEATER;0;10
SER HUMANO ESTA EN PELIGRO EL;KRISHNAMURTI;0;10
CANTOR Y LA CANCION EL;KRISHNAMURTI;0;30
EDUCACION EXCELENCIA AUTOESTIMA PERTENENCIA Y T.Q.;CRUZ, JOSE;0;75
LUZ EN EL SENDERO;COLLINS, MABEL;0;25
ESTRELLA DE LA HUMANIDAD;GOMEZ, ANTONIO;0;25
ABC DE LA CIENCIA DEL CAMINO HACIA DIOS;ORION EDITORES;0;30
CAMINO DE REGRESO EL;DE SAYVE, CARMEN;0;40
TONANTZIN LA VIRGEN DE GUADALUPE;ESPERON HERNANDEZ, NOE;0;35
REVELACION el mensaje oculto de la biblia;SCHAEFER, PAUL;0;40
UNA VISION OCULTA DE LA SALUD Y DE LAS ENFERMEDADE;HODSON, GEOFFREY;0;10
UN REGALO DE AMOR A LA VIDA;CRUZ, JOSE;0;25
UN REGALO PARA SER FELIZ;CRUZ, JOSE;0;25
NUEVE PASOS A LA CIMA UNA VISION DE EXCELENCIA;CRUZ, JOSE;0;45
CUADERNOS TEOSOFICOS #5;KRISHNAMURTI;0;8
BRUJERIA;OTERO GUTIERREZ, GLORIA;0;30
PROFECIAS DE NOSTRADAMUS Y SAN MALAQUIAS;EDITORIAL ORION;0;25
CALIDAD TOTAL EN LA EDUCACION;CRUZ JOSE;0;75
FLOR DE LEYENDAS;RODRIGUEZ CASONA ALEJANDRO;0;30
FUENTEOVEJUNA;LOPE DE VEGA;0;18
PROFETA EL;JALIL GIBRAN GIBRAN;0;25
REVOLUCION QUE EL MUNDO PRECISA LA;SENDRA SALVADOR;0;30
NACIMIENTO DESARROLLO Y DISOLUCION DEL ESPEJISMO;LINSSEN ROBERT;0;30
CENTROS DE FUERZA Y EL FUEGO SERPENTINO LOS;LEADBEATER;0;10
GOTAS DE REFLEXION;GARCIA DAVID;0;50
COLECCION FANTASIA SALDAÑA;G.E.G;0;103
COLECCION PEGA TUS CUENTOS;G.E.G;0;19
COLECCION VISTE TUS SUEÑOS;G.E.G.;0;12
COLECCION PANORAMICA;G.E.G;0;10
COLECCION SUPER JUEGOS;G.E.G;0;10
COLECCION HOBBY BLOCK;G.E.G;0;12
COLECCION SILUETAS;G.E.G;0;12
COLECCION HAPPY;G.E.G;0;12
COLECCION PASATIEMPOS;G.E.G;0;19
COLECCION MOSAICOS AUTO-ADHERIBLES;G.E.G;0;12
COLECCION AMIGUITOS;G.E.G;0;12
COLECCION ANIMALES FELICES;G.E.G;0;10
COLECCION ZAFIRO FHER;G.E.G;0;30
COLECCION SELECCION DE CUENTOS;G.E.G;0;22,5
COLECCION BELLA;G.E.G;0;26
COLECCION GRANDES ALBUNES ELSA;G.E.G;0;15
COLECCION PEQUEÑO INGENIERO;G.E.G;0;12
COLECCION SERIE PATOSIN;G.E.G;0;12
COLECCION ESMERALDA;G.E.G;0;20
COLECCION RECORTA Y PINTA MUÑECAS;G.E.G;0;12
COLECCION SERIE TROQUELADOS;G.E.G;0;12
COLECCION PEQUEÑOS ALBUMES ELSA;G.E.G;0;10
PRINCIPE EL;MAQUIAVELO, NICOLAS;0;22
FUENTEOVEJUNA;LOPE DE VEGA;0;18
COLECCION PARAISO;G.E.G.;0;11
COLECCION PRINCIPIOS INFANTILES;G.E.G.;0;9
COLECCION PERLA CARTONE;G.D.G;0;30
COLECCION CAMPANILLA;G.E.G;0;13
COLECCION COMETA;G.E.G;0;13
COLECCION ANIMALES DEL BOSQUE;G.E.G;0;9
COLECCION PRIMAVERA;G.E.G;0;30
COLECCION CLASICOS MATEOS;G.E.G;0;53
COLECCION MINICLASICOS MATEOS;G.E.G;0;20
COLECCION LEE CONMIGO;G.E.G;0;22
COLECCION ORO;G.E.G;0;30
COLECCION CLASICOS INFANTILES;G.E.G;0;30
COLECCION TESORO INFANTIL;G.E.G;0;30
COLECCION MINILIBROS;G.E.G;0;8
COLECCION CUENTOS DE LA ABUELITA;G.E.G;0;12
COLECCION PRIMAVERA EDIVAS;G.E.G;0;7,5
COLECCION CUENTOS DECORATIVOS;G.E.G;0;19
COLECCION PERLA SALDAÑA;G.E.G;0;19
COLECCION TIEMPO;G.E.G;0;26
COLECCION BLANCA;G.E.G;0;26
COLECCION PEQUEÑO TEATRO;G.E.G;0;16,5
COLECCION CUENTOS INMORTALES;G.E.G;0;9
COLECCION AVENTURAS;G.E.G;0;19
MINIENCICLOPEDIAS VIDA SEXUAL SANA Y FELIZ;EDITORIAL TIERRA FIRME;0;200
DERECHO DE LOS NEGOCIOS;RANGEL CHARLES, JUAN;0;110
LIVING ISSUES IN PHILOSOPHY;SMITH;0;334
ANALYTIC GEOMETRY;RIDDLE;0;209
BIOLOGY the unity and diversity of life;STARR, CECIE;0;330
PASTORES QUE ABUSAN;ERDELY, JORGE;0;20
EVANGELIO SOCIAL EL;ERDELY, JORGE;0;15
DOCTRINAS BIBLICAS DE LA SALVACION LAS;RIOS, JAVIER;0;12
REALMENTE VENDRA CRISTO EN EL AÑO 2000;EIREN ISRAEL;0;10
DEJADLOS SON CIEGOS GUIAS DE CIEGOS;EIREN ISRAEL;0;18
ESTRUCTURA SOCIOECONOMICA DE MEXICO;REYES DOMINGUEZ, GUADALUPE;0;65
LITERATURA II;VILLASEÑOR LOPEZ, VICTORIA;0;70
INDIVIDUO Y SOCIEDAD;RAMIREZ CAHUE, HECTOR MARCELO;0;65
MATEMATICAS II;SALAZAR VASQUEZ, PEDRO;0;70
TALLER DE LECTURA Y REDACCION 2;SANCHEZ AMADOR, MARIA;0;60
HISTORIA DE MEXICO I;BENITEZ JUAREZ, MIRNA ALICIA;0;60
ECOLOGIA Y MEDIO AMBIENTE;YOUNG MEDINA, MARCO ANTONIO;0;65
FILOSOFIA;MENDEZ GONZALEZ, LUZ CARMEN;0;65
METODOLOGIA DE LA INVESTIGACION;GARCIA ALBA, POMPEYA ELVIRA;0;60
QUIMICA II;BERISTAIN;0;60
INTRODUCCION A LAS CIENCIAS SOCIALES (COLOR CAFE);AMEZCUA CARDIEL, HECTOR;0;65
TALLER DE LECTURA Y REDACCION 1;SANCHEZ AMADOR, MARIA;0;60
BIOLOGIA I;CHAMORRO ZARATE, MARIA DE LOS;0;60
INFORMATICA I;FERNANDEZ PEÑA, JUAN MANUEL;0;60
GEOGRAFIA;SAMPIERI GASPERIN, LUCIO;0;65
HISTORIA DE NUESTRO TIEMPO;BENITEZ JUAREZ, MIRNA ALICIA;0;60
LITERATURA I;VILLASEÑOR LOPEZ, VICTORIA YOL;0;65
QUIMICA I;BERISTAIN BONILLA, BLADIMIR;0;65
HISTORIA DE MEXICO II;HINOJOSA LOYA, ARTURO;0;60
FISICA I;CARMONA GONZALEZ, PEDRO;0;60
BIOLOGIA II;YOUNG MEDINA, MARCO ANTONIO;0;60
INGLES II;SOURS RENFREW, ELIZABETH;0;60
INGLES VI;CREIVS, INGRID;0;60
ESTADISTICA Y PROBABILIDAD;MAGAÑA CUELLAR, LUIS;0;65
INFORMATICA II;ABAD DIAZ, RUBYCELI;0;60
GUIA DE ESTUDIO PARA INGRESO A BACHILLERATO;EDISA;0;443
GUIA DE ESTUDIO PARA INGRESO A BACHILLERATO;EDITORIAL NUEVA IMAGEN;0;50
INTRODUCCION A LAS CIENCIAS SOCIALES (COLOR AZUL);AMEZCUA CARDIEL HECTOR;0;65
MATEMATICAS 1;PULIDO CHIUNTI ANTONIO;0;70
HIPOTECA BANCARIA LA;AGUILASOCHO RUBIO, RICARDO;0;84
DERECHOS HUMANOS diez casos de su violacion;PORRUA;0;36
BIBLIA EN IMAGENES LA;RIALP JUNIOR;0;530
COLECCION PINTA CON AGUA (libros para iluminar);S.E.P.;0;9
LIBRO PARA ILUMINAR S.E.P.;SELECCIONES EDITORIALES DE PUE;0;7
TABLA PERIODICA DE LOS ELEMENTOS;SELECCIONES EDIT.DE PUEBLA;0;5
ROMPECABEZAS DE LA REPUBLICA MEXICANA;SELECCIONES EDIT. DE PUEBLA;0;4
CUERPOS GEOMETRICOS IMPRESION 2001;SELECCIONES EDIT. DE PUEBLA;0;19
INGLES SIN MAESTRO;OVANDOS JUAN;0;26
"CASSETTES INFANTILES ""MI PEQUEÑO CAMION ROJO""";CHILDREN AT HEART;0;30
AUDIOCUENTO DE LUJO CON POP UPS LA BELLA Y LA BEST;DISNEY;0;78
AUDIOCUENTO DE LUJO CON POP UPS ALADDIN;DISNEY;0;78
QUE HORA ES (UN RELOG DE OBSEQUIO);INTER-PRICE;0;70
MI GRAN CIUDAD;INTER-PRICE;0;70
ANIMALES NOCTURNOS EN LA PUNTA DE TUS DEDOS;NAYER, JUDY;0;20
ANIMALES MARINOS EN LA PUNTA DE TUS DEDOS;NAYER, JUDY;0;20
REPTILES EN LA PUNTA DE TUS DEDOS;NAYER, JUDY;0;20
VIDA EN LA SELVA EN LA PUNTA DE TUS DEDOS;NAYER, JUDY;0;20
ESCUELA DE MIS OSITOS (CAJA);BENCRAFT GINA;0;56
CLASICOS DE LAS CARITURAS volumen dos;INTER-PRICE;0;90
COFRE DE CUENTOS CLASICOS DISNEY;INTER-PRICE;0;80
REFORMAS CONSTITUCIONALES Y MODERNIDAD;PEREZNIETO;0;57
MANUAL DE DERECHO CONSTITUCIONAL;POLO BERNAL;0;36
METODOLOGIA DEL DERECHO;PONCE DE LEON;0;72
NUEVA FILOSOFIA DE LA INTERPRETACION DEL DERECHO65;RECASENS;0;65
ACTO DE GOBIERNO PODER Y DERECHO ADMINISTRATIVO;RIOS ELIZONDO;0;86
EXEGESIS CARTA DE DERECHOS Y DEBERES ECONOMICOS;RIOS FERRER;0;173
REPRESENTACION PODER Y MANDATO;PEREZ FERNANDEZ;0;84
LEY DE INSTITUCIONES DE CREDITO;SOTO SOBREYRA;0;60
TRAYECTORIA DEL DERECHO MUNDIAL;TRIGUEROS;0;29
REFORMA MUNICIPAL LA;UGARTE CORTES;0;57
CONTROL DE LA CONSTITUCIONALIDAD DE LA LEY EL;VAZQUEZ DEL;0;29
CULPABILIDAD Y PENA;VILLARREAL PALO;0;36
DERECHOS HUMANOS DIEZ CASOS DE SU VIOLACION;PORRUA EDIT;0;36
PRINCIPITO O EL POLITICO DEL PORVENIR EL;ESCALATE  (EDIT. CAL Y ARENA);0;72
AGONIA Y EL EXTASIS LA;STONE;0;143
COMO ADELGAZAR LA CINTURA DE SU EMPRESA;WOOLF, BRIAN P.;0;65
PRENSA INFANTIL LA;HURTA, TEOFILO;0;61
LEGISLACION EDUCATIVA comentada;ARROYO HERRERA, LUIS;0;96
REGIMEN LABORAL EN LA BANCA EL;VALDERRAMA NAVARRO, LUIS;0;108
PRACTICAS RADIOFONICAS manual del productor;PEREZ H., MARIO;0;60
AGUA DE LA VIDA EL;ARMSTRONG;0;84
GENETICA (EDITORIAL OMEGA);STRICKBERGER;0;1215
TEATRO Y TU EL;DE LEON, DAVID;0;48
TRIBUNALES DE LOS ESTADOS UNIDOS LOS;MEADOR (PEREZNIETO EDITORES);0;69
TEORIA DEL BIEN JURIDICO EN EL DERECHO PENAL LA;GONZALEZ, RAUL (PEREZNIETO EDI;0;69
ARBITRAJE COMERCIAL INTERNACIONAL EN MEXICO;SILVA, JORGE (PEREZNIETO EDIT);0;67
DELITOS FISCALES LOS;GONZALEZ, RAUL (PEREZNIETO ED);0;96
MANUAL DEL ABOGADO PRACTICA JURIDICA;ARELLANO GARCIA, CARLOS;0;144
DICCIONARIO LATIN - ESPAÑOL Y ESPAÑOL - LATIN;PIMENTEL ALVAREZ, JULIO;0;200
EVANGELIO SEGUN JESUCRISTO EL;SARAMAGO;0;76
DE LAS BUENAS RELACIONES ENTRE LOS JUECES Y ABOGAD;CALAMENDREI;0;96
HISTORIA DE MEXICO 2 TOMOS;COLEGIO DE MEXICO;0;220
INDUSTRIA DEL VESTIDO HOY 3;ALARCON RUIZ;0;49
PLATA LA;SALINAS PRICE;0;38
CONTABILIDAD BANCARIA;CUELLAR ROMO, NICOLAS;0;102
BANCA Y SUS DEUDORES LA un enfoque practico y jud;RENDON BOLIO, ARTURO;0;72
QUE FACIL ES APRENDER ORGANO 1;MUÑOS BOLAÑOS, JORGE;0;49
ESTRUCTURA DE LA MAGIA LA TOMO II;BANDLER;0;288
REGLAMENTO OFICIAL DE TAE KWON DO;CODEME-PORRUA;0;22
CAZA DEL SUBMARINO RUSO LA;CLANCY, TOM;0;117
CARDENAL DEL KREMLIN EL;CLANCY, TOM;0;149
TORMENTA ROJA;CLANCY, TOM;0;160
JUEGO DE PATRIOTAS;CLANCY, TOM;0;80
COMPENDIO DE DERECHO MILITAR MEXICANO;BERMUDEZ, RENATO;0;78
SUSPENSION EN MATERIA ADMINISTRATIVA LA;GONGORA PIMENTEL, GENARO;0;72
SOCIOLOGIA DE LA COMUNICACION DE MASAS;MORAGAS;0;132
QUE ES UN PATRON DE ACUMULACION;VALENZUELA FEIJOO, JOSE;0;38
REGLAMENTO OFICIAL DE BOX AMATEUR;CODEME-PORRUA;0;22
REGLAMENTO OFICIAL DE TENIS;CODEME-PORRUA;0;22
SISTEMA DE RESPONSABILIDADES DE LOS SERVIDORES PUB;DELGADILLO GUTIERREZ, LUIS;0;48
HUELGA EN IBEROAMERICA LA;PASCO COSMOPOLIS, MARIO;0;84
LEY FEDERAL DE PROCEDIMIENTO ADMINISTRATIVO Y LEY;ACOSTA ROMERO, MIGUEL;0;108
DERECHO ADMINISTRATIVO II;GALINDO CAMACHO, MIGUEL;0;108
TEORIA GENERAL DE LAS SANCIONES PENALES;REYNOSO DAVILA, ROBERTO;0;84
DERECHO CONSTITUCIONAL Y ADMINISTRATIVO MEXICANO;ROQUE FOURCADE, ELSA;0;108
SOCIEDADES CIVILES EN EL DERECHO MEXICANO LAS;RUIZ CHAVEZ;0;78
VOTAR EN LOS ESTADOS ANALISIS COMPARADO DE LAS LEG;CRESPO, JOSE ANTONIO;0;79
OCIOS Y APUNTES Y LA RUMBA;DE CAMPO, ANGEL;0;26
COSAS VISTAS Y CARTONES;DE CAMPO, ANGEL;0;44
TIEMPO EDUCATIVO EN MEXICANO TOMO I;LATAPI, PABLO;0;60
TIEMPO EDUCATIVO EN MEXICANO TOMO II;LATAPI, PABLO;0;60
TIEMPO EDUCATIVO EN MEXICANO TOMO III;LATAPI, PABLO;0;60
MEXICO RAZON DE SER;VILLAGRAN OCHOA, ALVARO;0;210
MEMORIAS I Y II;DE MIER, TERESA;0;53
REGLAS OFICIALES DE SOFTBOL;CODEME-PORRUA;0;20
REGLAS OFICIALES DE TIRO CON ARCO;CODEME-PORRUA;0;32
REGLAS OFICIALES DE REMO;CODEME-PORRUA;0;17
REGLAS OFICIALES DE JUDO;CODEME-PORRUA;0;17
REGLAMENTO OFICIAL DE ESGRIMA;CODEME-PORRUA;0;33
DEMANDA POR DAÑO MORAL LA;OCHOA OLVERA, SALVADOR;0;84
IDENTIFICACION INFANTIL;TEXIS ROJAS, THOMAS;0;60
REGLAMENTO OFICIAL DE AJEDREZ;CODEME-PORRUA;0;22
ASAMBLEAS FUSION Y LIQUIDACION DE SOCIEDADES MERCA;VAZQUEZ DEL MERCADO, OSCAR;0;144
PARTIDOS POLITICOS EN MEXICO LOS;FUENTES DIAZ, VICENTE;0;84
CABELLO DE ELOTE;MAGDALENO, MAURICIO;0;26
OBRA POETICA I Y II;TORRES BODET, JAIME;0;53
POESIA Y TEATRO;RODRIGUEZ GALVAN, IGNACIO;0;26
ANTON PEREZ Y JUANITA SOUSA;SANCHEZ MARMOL, MANUEL;0;26
POESIA COMPLETA Y VERSIONES SELECTAS;PAGAZA, JOAQUIN ARCADIO;0;39
ENTRETENIMIENTOS POETICOS I Y II;NAVARRETE, MANUEL;0;53
TEATRO LA HIJA DEL REY GIL GONZALEZ DE AVILA;PEON CONTRERAS, JOSE;0;26
COMPENDIO DE DERECHO ADMINISTRATIVO;ACOSTA ROMERO, MIGUEL;0;96
HIJA DEL JUDIO I Y II LA;SIERRA OREILLY, JUSTO;0;53
DRAMAS Y POESIAS;CALDERON, FERNANDO;0;26
TEATRO SELECTO;GOROSTIZA, MANUEL;0;33
COLOQUIOS ESPIRITUALES Y SACRAMENTALES I Y II;GONZALEZ DE ESLAVA, FERNAN;0;53
UN HEREJE Y UN MUSULMAN;ALMAZAN, PASCUAL;0;26
DON CATRIN DE LA FACHENDA Y NOCHES TRISTES Y DIA A;FERNANDEZ DE LIZARDI, JOSE;0;26
LOPE DE VEGA SUS AMORES Y SUS ODIOS Y OTROS ESTUDI;DE ICAZA, FRANCISCO;0;26
CUENTOS Y NARRACIONES;SALADO ALVAREZ, VICTORIANO;0;26
CIEN MEJORES POESIAS LIRICAS MEXICANAS LAS;CASTRO LEAL, ANTONIO;0;26
CUENTOS Y NOTAS;DELGADO, RAFAEL;0;33
POESIAS COMPLETAS Y EL MINUTERO;LOPEZ VELARDE, RAMON;0;26
POESIAS COMPLETAS I Y II;GUTIERREZ NAJERA, MANUEL;0;53
DIARIO 1648-1664 I Y II;DE GUIJO, GREGORIO;0;53
FUEGOS FATUOS Y PIMIENTOS DULCES;NERVO, AMADO;0;26
CARMEN MEMORIAS DE UN CORAZON;CASTERA, PEDRO;0;55
MEXICO Y SUS REVOLUCIONES I-II Y III;MORA, JOSE MARIA LUIS;0;79
ENSALADA DE POLLOS Y BAILE COCHINO;DE CUELLAR, JOSE;0;26
PRELUDIOS LIRISMOS SILENTER LOS SENDEROS OCULTOS;GONZALEZ MARTINEZ, ENRIQUE;0;33
DON FRAY JUAN DE ZUMARRAGA 4 TOMOS;GARCIA ICAZBALCETA, JOAQUIN;0;105
HISTORIA DE CHUCHO EL NINFO Y LA NOCHE BUENA;DE CUELLAR, JOSE;0;55
CUARTO PODER Y MONEDA FALSA EL;RABASA, EMILIO;0;26
OBRAS POESIAS TEATRO ARTICULOS Y CARTAS;ACUÑA, MANUEL;0;26
RECUERDOS DE LA INVASION NORTEAMERICANA 3 TOMOS;ROA BARCENA, JOSE MARIA;0;79
CUENTOS ROMANTICOS;SIERRA, JUSTO;0;26
CUENTOS VIVIDOS Y CRONICAS SOÑADAS;URBINA, LUIS;0;26
MEMORIAS DE UN IMPOSTOR 2 TOMOS;RIVA PALACIO, VICENTE;0;53
DIARIO DE SUCESOS NOTABLES 3 TOMOS;DE ROBLES, ANTONIO;0;79
POESIAS COMPLETAS 2 TOMOS;URBINA, LUIS;0;53
VIDA LITERARIA DE MEXICO LA;URBINA, LUIS;0;26
PIRATAS DEL GOLFO 2 TOMOS LOS;RIVA PALACIO, VICENTE;0;53
CHIQUILLA LA;GONZALEZ PEÑA, CARLOS;0;55
POESIAS Y CUENTOS;OTHON, MANUEL JOSE;0;26
FRAY TORIBIO DE MOTOLINIA Y OTROS ESTUDIOS;RAMIREZ, JOSE FERNANDO;0;26
OBRAS HISTORICAS;DE SIGUENZA, CARLOS;0;26
POESIAS COMPLETAS;DIAZ MIRON, SALVADOR;0;27
POESIA TEATRO Y PROSA;DE LA CRUZ, SOR JUANA;0;33
SIMPATIAS Y DIFERENCIAS 2 TOMOS;REYES, ALFONSO;0;53
CLEMENCIA Y LA NAVIDAD EN LAS MONTAÑAS;ALTAMIRANO, IGNACIO;0;26
DICCIONARIO DE ESCRITORES MEXICANOS SIGLO XX TOMO1;ANONIMO;0;220
DICCIONARIO DE ESCRITORES MEXICANOS SIGLO XX TOMO3;ANONIMO;0;220
DICCIONARIO DE ESCRITORES MEXICANOS SIGLO XX TOMO2;ANONIMO;0;220
PROGRAMA DE DERECHO PROCESAL PENAL;HERNANDEZ PLIEGO, JULIO;0;84
PODER JUDICIAL Y MINISTERIO PUBLICO;GARCIA RAMIREZ, SERGIO;0;108
BREVE ESTUDIO SOBRE LAS PRUEBAS EN EL JUICIO PENAL;MANCILLA OVANDO, JORGE ALBERTO;0;36
MEMORIAS EPITOME AUTOBIOGRAFICO;BURGOA ORIHUELA, IGNACIO;0;144
HISTORIA DEL DERECHO MEXICANO;SOBERANES FERNANDEZ, JOSE LUIS;0;42
CONTRATOS MERCANTILES ATIPICOS;ARCE GORGOLLO, JAVIER;0;120
TRATADO TEORICO PRACTICO DE FIDEICOMISO;ACOSTA ROMERO, MIGUEL;0;240
MENTE HOLOTROPICA LA;GROF, STANISLAV;0;266
POR QUE TEMO DECIRTE QUIEN SOY;POWELL, JOHN;0;89
CAÑON DE LARGO ALCANCE EL;ALMAZAN, MARCO;0;44
